time,npos,epos,h,alpha,beta,phi,theta,psi,p,q,r,TAS,ail,ele,rud,thrust,ail_cmd,ele_cmd,rud_cmd,thrust_cmd,vn,ve,vh,mu,chi,nx,ny,nz,nx_ref,ny_ref,nz_ref,Fx,Fy,Fz,Mx,My,Mz,lon,lat,lef,lef_cmd,Cz,delta_Cz_lef,Czq,delta_Czq_lef,Cm,delta_Cm_lef,Cmq,delta_Cmq_lef,delta_Cm,delta_Cm_ds,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
23.200000,3866.925171,-1579.421839,2339.732492,3.290870,0.080611,-148.919142,-67.568254,-58.236449,135.088060,8.737167,11.077048,283.806489,21.500000,6.707042,9.872281,0.205096,21.500000,6.707042,9.872281,0.205096,73.150222,-102.280176,-265.520280,-69.320110,-54.427857,-0.306737,0.555499,-4.707166,0.617597,0.358508,-5.033969,-27971.053328,50654.946377,-429238.328981,-596225.537857,-341319.216361,-231018.152964,122.408401,31.459837,0.000000,0.000000,-0.324847,-0.065546,-30.158174,-0.650530,-0.125350,0.035663,-5.460255,0.263163,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
23.300000,3874.240193,-1589.649857,2313.180464,3.140536,-0.180266,-131.963327,-67.536386,-61.930876,-132.349390,-15.153940,-10.071380,284.159555,-21.500000,-1.634848,-8.727426,47253.927556,-21.500000,-1.634848,-8.727426,47253.927556,68.314533,-101.325438,-267.579634,-70.330997,-56.011792,0.292034,-0.490127,-2.757606,1.216156,-0.774244,-3.013097,-20623.886727,-44693.872054,-251461.307790,603387.442467,48882.006758,212406.857899,122.408293,31.459903,0.000000,0.000000,-0.226307,-0.065823,-30.128107,-0.593404,-0.037017,0.035571,-5.461157,0.262562,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
23.400000,3881.071646,-1599.782401,2286.422500,0.972980,-0.054171,-149.386771,-67.001840,-57.427160,137.969254,-9.753329,5.787081,285.222678,21.500000,-4.642648,5.264051,43620.227102,21.500000,-4.642648,5.264051,43620.227102,66.490471,-98.890388,-270.007299,-71.200912,-56.084481,0.056285,0.371317,-1.060084,0.976803,0.172356,-1.396331,-38487.670492,33859.753321,-96667.188689,-626926.566406,155552.308844,-164102.505656,122.408187,31.459965,0.000000,0.000000,-0.051102,-0.072184,-29.694596,0.230268,-0.010393,0.033867,-5.474162,0.253892,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
23.500000,3887.720693,-1609.671440,2259.421770,-0.270107,-0.365726,-135.863741,-65.875864,-57.096649,-142.604186,2.779075,-7.844051,286.188550,-21.500000,-1.572012,-6.328194,5524.865331,-21.500000,-1.572012,-6.328194,5524.865331,64.968271,-99.704511,-271.410346,-71.506925,-56.911407,-0.346356,-0.295682,-0.877127,0.566306,-0.580298,-1.170456,-37108.455318,-26962.724305,-79983.715317,637492.243094,8557.065429,171112.907036,122.408083,31.460025,0.000000,0.000000,0.005287,-0.072507,-29.500000,0.767466,-0.044728,0.033321,-5.368716,0.392076,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
23.600000,3894.217520,-1619.641891,2232.280736,-0.314572,0.370702,-151.207843,-66.565116,-55.942532,142.748843,4.679409,8.564799,286.785037,-21.500000,3.288802,6.966916,29021.786725,-21.500000,3.288802,6.966916,29021.786725,63.924584,-98.982389,-273.042249,-72.190713,-57.144908,-0.125012,-0.157478,-1.420780,0.792500,-0.349027,-1.769319,-40421.458562,-14360.123961,-129558.459865,358223.571139,-185347.041361,20802.179655,122.407978,31.460083,0.000000,0.000000,-0.035037,-0.072376,-29.500000,0.795035,-0.094383,0.033348,-5.350396,0.415465,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
524,11.820885,283.960229,21.500000,6.532753,10.228921,69712.512862,21.500000,6.532753,10.228921,69712.512862,69.651106,-44.356649,-281.326724,-82.190699,-32.490638,0.562184,0.551951,-6.107098,1.522774,0.829763,-6.097744,-18447.937059,50331.421660,-556895.638983,-574697.645783,-383887.277801,-226883.672700,122.405801,31.457730,0.000000,0.000000,-0.400078,-0.062080,-30.370005,-1.053009,-0.122707,0.036470,-5.453900,0.267400,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
23.800000,3640.055331,-1831.362914,2532.752471,6.060482,0.167273,90.175709,-75.002494,-5.704153,-129.384839,2.813865,-12.316148,285.029563,21.500000,7.346596,-11.382585,70336.917519,21.500000,7.346596,-11.382585,70336.917519,71.564322,-38.390049,-283.001406,-83.160863,-28.210941,0.581037,-0.278129,-6.598437,1.546975,-0.019353,-6.599230,-17353.117351,-25362.100401,-601700.011191,-390252.310191,-362271.965105,112633.259115,122.405755,31.457792,0.000000,0.000000,-0.534900,-0.052554,-30.669677,-0.960646,-0.129984,0.038080,-5.570895,0.168194,0.019212,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0,1.00,1.00,1.00,1.00,1.00,1.00
24.100000,4913.019365,-875.498381,3435.972499,-0.819352,-0.129173,-99.992421,-35.099450,-38.767691,93.547474,0.770359,3.325365,258.645821,21.500000,-1.264161,3.190182,0.013692,21.500000,-1.264161,3.190182,0.013692,164.842360,-136.999268,-152.127066,-36.027076,-39.729720,-0.278691,0.222452,-0.279631,0.296306,-0.583292,-0.421596,-25413.405606,20285.043547,-25499.082567,-416738.471257,1890.456904,-99099.903411,122.415797,31.469261,0.000000,0.000000,0.036832,-0.068907,-29.500000,1.107998,-0.049685,0.033573,-5.142427,0.680979,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
24.200000,4929.503601,-889.198308,3420.759793,-0.812398,-0.724891,-90.553212,-34.775432,-38.898530,-92.896956,1.166548,-6.305461,258.952876,-21.500000,-1.270746,-4.225133,0.002490,-21.500000,-1.270746,-4.225133,0.002490,164.407477,-137.406343,-152.858636,-36.177958,-39.887764,-0.278136,-0.121707,-0.293009,0.292226,-0.943062,-0.300939,-25362.731765,-11098.216048,-26718.948130,422044.713195,1313.935566,95007.828480,122.415653,31.469410,0.000000,0.000000,0.035849,-0.068063,-29.500000,1.103687,-0.049860,0.033784,-5.145292,0.677321,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
24.300000,4945.944349,-902.938942,3405.473929,-0.877575,-0.169461,-99.811420,-35.413925,-38.970911,95.888990,1.984115,3.134391,259.264739,21.500000,-1.542576,3.125372,44911.418919,21.500000,-1.542576,3.125372,44911.418919,163.886952,-137.520103,-153.879930,-36.407506,-40.000538,0.207411,0.227770,-0.263796,0.786890,-0.575297,-0.402674,-25997.971415,20769.922541,-24055.072972,-422219.217000,7248.576966,-100090.555796,122.415509,31.469558,0.000000,0.000000,0.042775,-0.068427,-29.500000,1.144096,-0.047142,0.033620,-5.118439,0.711604,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
24.400000,4962.333044,-916.690953,3390.085936,-0.735959,-0.756799,-90.054537,-35.118772,-39.245971,-93.004533,2.754689,-6.752412,260.053735,-5.320330,-1.036967,-4.563573,8375.087694,-5.320330,-1.036967,-4.563573,8375.087694,163.786311,-138.181242,-154.965477,-36.576669,-40.153249,-0.185535,-0.001417,-0.400788,0.389738,-0.819377,-0.401567,-25293.697643,-129.170491,-36547.157278,162048.496929,-7958.139468,43793.655255,122.415364,31.469705,0.000000,0.000000,0.029075,-0.068566,-29.500000,1.056295,-0.051945,0.033741,-5.176785,0.637114,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
24.500000,4978.711675,-930.509077,3374.589388,-0.668906,-0.141069,-99.209228,-35.814103,-39.516158,-20.456561,2.940606,-2.361715,260.461400,11.016776,-0.468539,-1.898827,1831.146500,11.016776,-0.468539,-1.898827,1831.146500,163.272797,-138.489852,-155.880868,-36.761094,-40.304990,-0.251333,0.070312,-0.489064,0.333824,-0.730156,-0.618843,-24749.768581,6411.589205,-44596.860568,-167450.341195,-23760.325104,-20637.804028,122.415219,31.469853,0.000000,0.000000,0.020642,-0.069972,-29.500000,1.014722,-0.057134,0.033494,-5.204411,0.601845,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
255,1.981733,4483.471288,183.877442,111.630547,-119.420622,-29.376311,31.261608,-0.181294,0.055674,-0.968884,0.300912,0.928834,-1.040086,-21015.311573,5076.831396,-88350.884975,-154907.866740,-8763.868185,-34421.693698,122.433119,31.470321,0.000000,0.000000,-0.019845,-0.074302,-29.532490,0.538269,-0.040324,0.033258,-5.479025,0.250650,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
24.900000,5049.173733,783.609915,3855.930864,1.275310,0.181321,98.382870,-29.253578,32.992020,-24.768561,13.183182,-1.472019,243.746418,21.500000,1.9098789,-5.451834,0.268778,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
24.800000,4018.697847,1827.487013,2233.778793,7.362073,0.471559,-92.875874,-69.724707,23.680524,-134.741348,15.293448,-19.670829,289.673832,-21.500000,10.233776,-18.646863,1823.652477,-21.500000,10.233776,-18.646863,1823.652477,83.737136,78.971837,-280.622325,-75.639127,43.322443,-0.208759,-1.049994,-8.943333,0.729279,-1.396089,-8.960719,-20860.036044,-95747.147324,-815526.987853,513163.910825,-550165.803066,388957.394989,122.444207,31.461205,0.000000,0.000000,-0.661259,-0.042080,-30.877931,-0.544137,-0.159471,0.039483,-5.719276,0.043241,0.019472,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
24.900000,4027.071560,1835.384196,2205.716560,7.259660,0.422427,-102.825012,-71.888371,19.880354,96.999748,-22.464833,12.632980,289.288424,21.500000,12.493095,10.524829,38009.801494,21.500000,12.493095,10.524829,38009.801494,84.481072,69.534249,-281.010882,-76.260725,39.456938,-0.060180,0.549263,-7.596010,0.890273,0.246149,-7.665015,-43497.472737,50086.316134,-692667.007983,-540643.539202,-502741.562753,-230836.648799,122.444290,31.461280,0.000000,0.000000,-0.667753,-0.042971,-30.861545,-0.576909,-0.174422,0.039366,-5.707601,0.053073,0.019452,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.000000,4035.519668,1842.337621,2177.615472,3.440271,0.440396,-98.831927,-70.215372,25.975688,-145.311294,-58.759573,-3.798090,289.245150,-21.500000,3.661050,-4.299073,9383.013716,-21.500000,3.661050,-4.299073,9383.013716,87.379487,61.883620,-278.885931,-74.619415,35.306767,-0.230970,-0.490149,-2.157790,0.710002,-0.824621,-2.209760,-30444.749180,-44695.807691,-196765.139072,658080.575181,-56187.194018,166857.620057,122.444363,31.461356,0.000000,0.000000,-0.301765,-0.064018,-30.188054,-0.707303,-0.092463,0.035759,-5.459358,0.263761,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.100000,4044.257616,1848.525983,2149.726879,-2.761636,-0.215740,-128.001919,-68.215601,41.600516,149.289564,-62.736587,1.016353,289.834133,21.500000,-7.804875,1.346198,1168.522667,21.500000,-7.804875,1.346198,1168.522667,83.747274,60.005372,-282.852438,-77.398595,35.621801,-0.553444,0.270582,4.160812,0.375143,-0.021853,3.932321,-51636.093296,24673.864230,379417.239619,-675328.402421,347001.597376,-119037.705365,122.444428,31.461435,0.000000,0.000000,0.208054,-0.054793,-29.500000,2.312214,0.003469,0.034723,-4.342206,1.702621,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.200000,4052.632344,1854.526520,2121.441635,-8.215325,-1.042816,-124.451601,-64.411531,54.044693,-152.921677,-36.893603,0.341861,290.051547,-21.500000,-22.530987,2.393308,40012.838241,-21.500000,-22.530987,2.393308,40012.838241,86.927058,64.424713,-282.633500,-77.014018,36.543450,-1.242551,0.066195,10.260462,-0.340632,-0.289955,10.016129,-153318.940275,6036.176367,935633.741163,615641.805542,892930.849776,28366.717437,122.444491,31.461510,0.000000,0.000000,0.741797,0.007524,-25.898836,11.030941,0.124486,0.030314,-5.619282,0.791968,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.300000,4061.325049,1860.968992,2093.178285,-10.269299,1.043234,-144.909516,-61.791567,59.787911,121.979497,29.908365,-0.707892,288.361982,21.500000,-25.000000,-2.723571,6404.587020,21.500000,-25.000000,-2.723571,6404.587020,82.988659,72.234907,-280.541208,-76.625426,41.036931,-1.956645,-0.010271,10.642236,-1.075411,-0.282000,10.255467,-184827.681500,-936.578382,970447.030775,-556524.516818,835096.702395,887.845371,122.444559,31.461589,0.000000,0.000000,0.931015,0.030621,-23.900000,15.100000,0.157797,0.022620,-6.840000,-0.367000,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.400000,4069.623915,1868.192482,2065.124164,-5.569307,-1.108948,-128.733883,-64.029418,55.393055,-125.875733,92.535558,-9.178970,285.566897,-21.500000,-9.207857,-6.043177,30690.734264,-21.500000,-9.207857,-6.043177,30690.734264,77.460715,79.045895,-275.241199,-74.545293,45.580301,-0.261987,-0.201088,1.077850,0.637032,-0.542684,0.803848,-54580.905630,-18336.837828,98287.268867,596678.310746,182932.836780,165186.049860,122.444635,31.461664,0.000000,0.000000,0.402535,-0.029391,-28.862376,4.998021,0.002350,0.035994,-3.809406,2.510292,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.500000,4077.369987,1876.097072,2037.600044,3.611717,0.919086,-124.975266,-70.383230,37.659253,141.815174,107.838963,20.995577,286.157896,-12.655739,4.662220,17.057848,28974.961934,-12.655739,4.662220,17.057848,28974.961934,82.316560,79.506196,-275.382901,-74.226955,44.005048,0.206385,0.344851,-8.700289,1.148345,0.069756,-8.892735,-10155.033589,31446.339256,-793364.266326,202454.320197,-538390.130552,-202910.206189,122.444718,31.461733,0.000000,0.000000,-0.325545,-0.061976,-30.222343,-0.772452,-0.103162,0.035856,-5.458330,0.264447,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.600000,4085.601643,1884.047691,2010.061754,12.406678,-0.273489,-79.320052,-70.608539,4.422182,228.341633,71.462005,-10.901416,286.771831,21.500000,22.629929,-9.264297,4866.711710,21.500000,22.629929,-9.264297,4866.711710,79.877949,69.683356,-281.892963,-79.416080,41.100562,-0.585119,0.089870,-15.960582,0.358153,-0.236399,-15.899051,-58222.733528,8195.124759,-1455417.814518,-710868.404678,-977920.512005,86856.300824,122.444802,31.461808,6.016695,6.016695,-1.080505,-0.025778,-30.722397,-1.673476,-0.223770,0.056455,-6.347308,0.064361,0.029627,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.700000,4093.589438,1891.016027,1981.872458,16.598255,5.644728,-38.998770,-67.876033,-14.330325,-86.086695,-8.350576,-30.862000,283.811203,16.167220,20.077628,-30.000000,34872.662123,16.167220,20.077628,-30.000000,34872.662123,81.912178,59.485404,-287.839601,-90.000000,35.987510,0.499443,-2.243467,-15.281016,1.425814,-2.480470,-14.988328,10670.650862,-204577.891220,-1393449.316943,-576439.469580,-780594.948282,653938.354683,122.444875,31.461880,16.495638,16.495638,-1.323963,0.005756,-29.332838,-4.055721,-0.209152,0.051805,-6.377152,-0.157835,0.040000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
997867,11951.359155,-147651.666365,-362281.363877,-95377.746341,-73836.426681,122.434486,31.472098,0.000000,0.000000,-0.170056,-0.069155,-29.837533,-0.041313,-0.086672,0.034444,-5.469874,0.256751,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.000000,5245.443587,915.081528,3719.368603,0.991257,0.491698,82.852231,-30.180473,37.367580,-88.622211,-9.805558,-2.167788,248.512178,-21.500000,-9.525144,-2.934405,10370.606562,-21.500000,-9.525144,-2.934405,10370.606562,173.381645,127.333212,-128.170527,-31.047699,36.293932,-0.217552,-0.245261,-0.330789,0.285173,0.612467,-0.223227,-30208.806227,-22364.940505,-30164.093041,367781.112116,216344.329552,89347.989072,122.434618,31.472255,0.000000,0.000000,-0.010226,-0.071440,-29.698251,0.223322,0.039451,0.033918,-5.474052,0.253965,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.100000,5262.781752,927.814849,3706.551550,0.035349,0.694573,74.576976,-30.159806,36.207968,75.945548,6.655812,5.263205,248.797073,15.154421,-3.870356,3.347739,1830.669280,15.154421,-3.870356,3.347739,1830.669280,173.810765,128.066695,-128.897563,-31.203758,36.383413,-0.262188,0.055044,-0.659368,0.240226,0.888535,-0.429426,-25739.129198,5019.325782,-60126.637704,-276565.735012,52558.476777,-54278.385863,122.434752,31.472411,0.000000,0.000000,0.006099,-0.074192,-29.507070,0.586567,-0.020124,0.033230,-5.479788,0.250141,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.200000,5280.162828,940.621519,3693.661794,0.512354,0.374991,81.731956,-30.538268,37.087939,-47.730169,11.128997,-0.945156,249.048380,-21.500000,-0.770367,-1.600623,273.761622,-21.500000,-0.770367,-1.600623,273.761622,173.364876,128.561829,-129.592665,-31.355823,36.559445,-0.214487,-0.213556,-1.200931,0.293627,0.638782,-1.077074,-19832.480486,-19473.761523,-109510.804496,341059.948580,-31139.834562,78963.999676,122.434887,31.472568,0.000000,0.000000,-0.053772,-0.073075,-29.602471,0.405305,-0.050924,0.033544,-5.476926,0.252049,0.019000,0.000000,1.00,1.00,892003,-2.351672,-57.908056,-309.142152,-90.000000,-92.325530,-0.799746,-0.259047,7.464125,0.167922,-0.424728,7.273943,-79428.300835,-23622.017091,680640.658579,801419.520454,486922.508070,127432.829651,122.404582,31.456915,0.000000,0.000000,0.468663,-0.023408,-28.302562,6.137643,0.023087,0.035932,-4.151293,2.185700,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
25.900000,3542.392808,-1948.514479,1661.684888,-8.003408,2.225404,-166.037164,-72.674484,-64.891108,145.222833,4.203254,2.966075,302.265355,21.500000,-14.758253,-1.781341,2650.318068,21.500000,-14.758253,-1.781341,2650.318068,3.082125,-60.347876,-314.470530,-90.000000,-87.076294,-1.193210,-0.307837,9.030818,-0.238582,-0.379694,8.741817,-111457.103559,-28071.101441,823504.602904,-718697.048035,554248.160555,22717.653062,122.404521,31.456913,0.000000,0.000000,0.660144,-0.001254,-26.136182,10.547771,0.053936,0.022975,-5.474331,0.929587,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.000000,3542.701020,-1954.549266,1630.237835,-6.537247,-0.151555,-150.016798,-72.954376,-66.359922,-174.959025,46.242480,-1.277656,300.883418,-21.500000,-12.978655,-0.895729,711.998158,-21.500000,-12.978655,-0.895729,711.998158,8.998509,-63.636838,-309.757902,-90.000000,-81.951503,-0.994100,-0.255111,5.186293,-0.038029,-0.401604,4.932389,-91362.268689,-23263.166040,472929.057413,748813.180984,409022.804082,116455.837686,122.404458,31.456916,0.000000,0.000000,0.519367,-0.016729,-27.778283,7.204923,0.032052,0.035992,-4.471477,1.881712,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.100000,3543.600871,-1960.912950,1599.262045,-1.045707,1.890572,-160.770262,-77.211346,-73.377152,159.315234,76.646157,22.090479,300.345912,21.500000,-1.037135,16.100286,41625.147073,21.500000,-1.037135,16.100286,41625.147073,8.215663,-68.720272,-309.561879,-90.000000,-83.182518,0.027937,0.427745,-3.416647,1.003130,0.354840,-3.625652,-39077.660586,39005.353014,-311558.146223,-739700.953517,-196191.846162,-328443.240935,122.404391,31.456924,0.000000,0.000000,0.046624,-0.065778,-29.500000,1.248339,-0.053398,0.034422,-5.049169,0.800042,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.200000,3544.422437,-1967.784977,1568.305857,5.417100,-0.550194,-107.128748,-81.155282,-111.621844,-174.366132,66.926424,-20.788768,301.459379,-21.500000,10.115063,-17.609502,29303.272530,-21.500000,10.115063,-17.609502,29303.272530,7.436078,-61.780121,-312.840189,-90.000000,-83.136690,0.086319,-0.955443,-10.958748,1.074428,-1.102380,-11.004032,-21431.987242,-87125.145601,-999309.214102,741646.308351,-785462.589169,425958.022496,122.404319,31.456931,0.000000,0.000000,-0.519751,-0.056676,-30.566736,-1.166528,-0.160249,0.037453,-5.497549,0.229958,0.019083,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.300000,3545.166045,-1973.962989,1537.021838,9.878116,-0.333677,-73.350713,-83.491896,-163.298217,160.479120,12.611358,27.937780,301.555850,21.500000,18.479008,25.811356,5134.547678,21.500000,18.479008,25.811356,5134.547678,-2.597960,-55.180994,-315.481958,-90.000000,-92.695535,-0.929208,1.502035,-13.508324,0.064348,1.393443,-13.475850,-89867.432861,136967.966621,-1231800.646103,-517326.474353,-915716.165374,-579567.339324,122.404254,31.456938,0.000000,0.000000,-0.893939,-0.025044,-31.280498,0.260997,-0.212547,0.041814,-6.006105,-0.198299,0.019976,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.400000,3544.906249,-1979.481089,1505.473643,8.755882,-0.076883,-57.344336,-80.419652,-163.161191,-74.510611,-49.973128,-17.136328,299.402225,21.500000,11.188085,-15.332032,41101.325587,21.500000,11.188085,-15.332032,41101.325587,-13.276980,-46.173972,-312.942483,-90.000000,-106.042193,0.009986,-0.425910,-8.980002,0.996039,-0.566032,-8.890198,-40190.719597,-38837.954958,-818870.798804,-534131.015309,-464256.034869,213677.566723,122.404196,31.456936,0.000000,0.000000,-0.766998,-0.033188,-31.100941,-0.098118,-0.164163,0.040804,-5.878170,-0.090565,0.019751,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.283000,0.469432,-0.691122,0.408106,-37579.896105,-21482.960239,25806.288250,607774.070566,90319.605507,143968.620547,122.434633,31.469925,0.000000,0.000000,0.007598,-0.072333,-29.500000,0.775897,-0.043025,0.033341,-5.363114,0.399229,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
26.900000,5000.363006,913.885399,2575.888706,-3.208191,0.151084,-93.060750,-62.759504,-4.720066,141.804291,-21.394267,2.614267,288.223672,21.500000,-3.095666,2.099943,1367.676339,21.500000,-3.095666,2.099943,1367.676339,134.250172,-27.835898,-264.565026,-66.623245,-11.713923,-0.406559,0.211560,2.393393,0.482534,-0.245513,2.368953,-38441.084588,19291.829432,218249.370805,-622057.751769,98758.168033,-112871.227902,122.434604,31.470048,0.000000,0.000000,0.198604,-0.051798,-29.500000,2.589078,-0.041597,0.034912,-4.158226,1.937508,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
